fight_id,A_hp,A_ac,A_attack_bonus,A_speed,A_dmg_main,A_dmg_backup,B_hp,B_ac,B_attack_bonus,B_speed,B_dmg_main,B_dmg_backup,starting_distance,winner
75,40,18,8,4,1d12+4,1d8+4,40,16,8,5,1d12+4,1d6+4,8.0,A
76,40,18,6,5,1d8+4,1d6+4,40,18,5,4,1d8+4,1d6+4,1.0,A
77,40,16,8,5,1d8+4,1d6+4,40,18,6,3,1d8+4,1d8+4,7.0,A
78,40,15,5,4,1d10+4,1d8+4,40,16,6,5,1d8+4,1d8+4,5.0,A
79,40,16,6,5,1d8+4,1d8+4,40,15,7,4,1d12+4,1d8+4,5.0,B
80,40,17,8,4,1d12+4,1d8+4,40,15,8,4,1d10+4,1d8+4,4.0,A
81,40,14,6,3,1d8+4,1d6+4,40,16,6,3,1d10+4,1d8+4,4.0,B
82,40,18,7,4,1d10+4,1d6+4,40,14,6,5,1d8+4,1d8+4,8.0,A
83,40,17,7,3,1d12+4,1d8+4,40,17,7,4,1d10+4,1d8+4,0.0,A
84,40,18,8,3,1d12+4,1d8+4,40,15,6,4,1d10+4,1d8+4,6.0,A
85,40,15,8,3,1d10+4,1d8+4,40,17,6,5,1d8+4,1d8+4,10.0,A
86,40,15,6,4,1d12+4,1d8+4,40,16,6,4,1d12+4,1d6+4,3.0,A
87,40,15,6,4,1d8+4,1d8+4,40,18,6,3,1d10+4,1d8+4,2.0,B
88,40,14,7,3,1d10+4,1d6+4,40,14,5,5,1d8+4,1d6+4,1.0,B
89,40,14,5,4,1d12+4,1d8+4,40,17,7,5,1d8+4,1d8+4,8.0,A
90,40,17,7,3,1d12+4,1d6+4,40,15,6,5,1d12+4,1d6+4,9.0,B
91,40,15,6,3,1d8+4,1d8+4,40,18,5,3,1d10+4,1d6+4,3.0,B
92,40,14,6,3,1d10+4,1d6+4,40,15,8,5,1d8+4,1d8+4,7.0,B
93,40,15,5,5,1d12+4,1d6+4,40,15,6,4,1d8+4,1d6+4,5.0,B
94,40,17,5,3,1d12+4,1d6+4,40,15,5,4,1d8+4,1d6+4,3.0,A
95,40,15,6,3,1d8+4,1d6+4,40,14,7,3,1d12+4,1d6+4,3.0,A
96,40,17,7,3,1d8+4,1d8+4,40,17,7,4,1d10+4,1d6+4,7.0,A
97,40,15,5,5,1d12+4,1d6+4,40,17,7,5,1d12+4,1d8+4,0.0,B
98,40,17,8,4,1d12+4,1d8+4,40,14,7,3,1d8+4,1d8+4,3.0,A
99,40,16,5,3,1d10+4,1d8+4,40,14,7,5,1d8+4,1d8+4,5.0,B
100,40,18,8,4,1d12+4,1d6+4,40,14,5,3,1d8+4,1d6+4,9.0,A
101,40,14,7,3,1d10+4,1d8+4,40,18,5,3,1d8+4,1d6+4,0.0,A
102,40,16,5,3,1d12+4,1d6+4,40,14,5,3,1d10+4,1d8+4,5.0,A
103,40,16,6,4,1d10+4,1d6+4,40,18,8,4,1d10+4,1d6+4,7.0,B
104,40,18,7,3,1d12+4,1d6+4,40,14,7,4,1d8+4,1d8+4,9.0,A
105,40,17,5,5,1d10+4,1d6+4,40,18,7,3,1d10+4,1d8+4,10.0,A
106,40,16,6,4,1d12+4,1d8+4,40,16,8,3,1d8+4,1d6+4,4.0,A
107,40,16,7,4,1d12+4,1d8+4,40,14,8,5,1d10+4,1d6+4,2.0,A
108,40,17,8,4,1d10+4,1d8+4,40,18,6,4,1d12+4,1d8+4,1.0,A
109,40,14,7,5,1d8+4,1d6+4,40,18,5,3,1d12+4,1d8+4,4.0,B
110,40,14,8,3,1d8+4,1d8+4,40,15,7,3,1d8+4,1d6+4,2.0,A
111,40,15,5,5,1d12+4,1d8+4,40,17,5,3,1d10+4,1d6+4,7.0,A
112,40,15,8,4,1d10+4,1d6+4,40,15,6,3,1d12+4,1d6+4,2.0,B
113,40,18,6,3,1d8+4,1d8+4,40,18,7,5,1d10+4,1d6+4,7.0,A
114,40,18,6,5,1d10+4,1d6+4,40,16,8,5,1d10+4,1d6+4,3.0,A
115,40,15,8,4,1d12+4,1d8+4,40,17,6,3,1d12+4,1d8+4,9.0,A
116,40,18,7,4,1d8+4,1d6+4,40,16,8,5,1d10+4,1d8+4,10.0,A
117,40,14,5,3,1d12+4,1d6+4,40,15,7,4,1d8+4,1d6+4,4.0,B
118,40,17,5,4,1d8+4,1d6+4,40,14,7,3,1d10+4,1d8+4,7.0,A
119,40,18,5,3,1d12+4,1d6+4,40,17,6,4,1d10+4,1d6+4,7.0,A
120,40,15,6,5,1d10+4,1d8+4,40,17,5,4,1d10+4,1d6+4,4.0,B
121,40,17,5,5,1d10+4,1d8+4,40,15,8,3,1d12+4,1d6+4,8.0,A
122,40,15,8,5,1d10+4,1d6+4,40,14,6,3,1d8+4,1d6+4,6.0,B
123,40,16,8,3,1d12+4,1d6+4,40,14,5,3,1d10+4,1d6+4,10.0,A
124,40,18,8,3,1d10+4,1d8+4,40,18,8,5,1d12+4,1d8+4,10.0,B
125,40,18,7,3,1d8+4,1d8+4,40,18,5,4,1d10+4,1d6+4,9.0,A
126,40,18,6,5,1d10+4,1d6+4,40,18,5,3,1d10+4,1d6+4,0.0,B
127,40,17,8,3,1d10+4,1d8+4,40,17,6,3,1d10+4,1d6+4,2.0,B
128,40,18,5,5,1d10+4,1d8+4,40,14,8,3,1d10+4,1d8+4,8.0,B
129,40,15,5,3,1d10+4,1d6+4,40,16,7,5,1d10+4,1d6+4,10.0,A
130,40,18,5,4,1d8+4,1d6+4,40,17,5,4,1d10+4,1d6+4,1.0,A
131,40,17,5,5,1d10+4,1d6+4,40,16,5,4,1d12+4,1d6+4,3.0,A
132,40,16,8,4,1d8+4,1d6+4,40,16,6,4,1d10+4,1d6+4,2.0,A
133,40,18,5,4,1d8+4,1d6+4,40,14,5,3,1d8+4,1d6+4,9.0,B
134,40,14,6,3,1d12+4,1d8+4,40,15,5,4,1d8+4,1d6+4,4.0,A
135,40,16,8,5,1d10+4,1d6+4,40,16,6,4,1d12+4,1d8+4,4.0,A
136,40,17,5,5,1d12+4,1d8+4,40,17,7,4,1d12+4,1d6+4,7.0,A
137,40,15,7,5,1d10+4,1d6+4,40,15,7,4,1d12+4,1d6+4,1.0,A
138,40,14,6,4,1d12+4,1d8+4,40,18,7,3,1d12+4,1d8+4,7.0,A
139,40,15,6,3,1d12+4,1d6+4,40,15,6,5,1d10+4,1d8+4,2.0,B
140,40,17,6,5,1d12+4,1d8+4,40,14,7,4,1d8+4,1d8+4,3.0,A
141,40,17,8,4,1d10+4,1d8+4,40,16,6,5,1d12+4,1d8+4,9.0,B
142,40,14,6,4,1d12+4,1d8+4,40,15,8,5,1d12+4,1d6+4,6.0,A
143,40,15,7,5,1d12+4,1d8+4,40,17,7,5,1d12+4,1d8+4,7.0,A
144,40,15,6,5,1d10+4,1d8+4,40,14,7,4,1d8+4,1d8+4,6.0,A
145,40,16,6,5,1d10+4,1d8+4,40,15,5,3,1d10+4,1d6+4,6.0,A
146,40,14,5,5,1d8+4,1d6+4,40,16,8,4,1d10+4,1d8+4,6.0,A
147,40,15,6,4,1d8+4,1d8+4,40,16,5,5,1d8+4,1d8+4,0.0,B
148,40,18,5,4,1d8+4,1d8+4,40,15,8,4,1d12+4,1d6+4,2.0,A
149,40,16,8,5,1d10+4,1d6+4,40,16,6,4,1d12+4,1d8+4,9.0,A
150,40,14,7,3,1d8+4,1d6+4,40,16,7,5,1d12+4,1d6+4,1.0,A
151,40,16,7,5,1d12+4,1d8+4,40,17,6,5,1d8+4,1d6+4,6.0,B
152,40,17,8,4,1d8+4,1d8+4,40,16,5,5,1d12+4,1d6+4,4.0,A
153,40,14,6,5,1d12+4,1d8+4,40,14,8,5,1d10+4,1d6+4,1.0,A
154,40,17,5,3,1d8+4,1d6+4,40,17,5,5,1d12+4,1d6+4,10.0,B
155,40,17,5,3,1d8+4,1d8+4,40,18,7,4,1d8+4,1d6+4,5.0,B
156,40,16,7,3,1d12+4,1d8+4,40,18,5,4,1d12+4,1d6+4,1.0,B
157,40,14,5,4,1d12+4,1d8+4,40,15,7,4,1d10+4,1d6+4,10.0,B
158,40,15,8,3,1d12+4,1d8+4,40,17,8,4,1d10+4,1d6+4,3.0,B
159,40,15,5,3,1d8+4,1d6+4,40,14,8,4,1d10+4,1d6+4,4.0,B
160,40,17,7,5,1d8+4,1d6+4,40,14,6,3,1d10+4,1d6+4,2.0,A
161,40,16,5,3,1d12+4,1d6+4,40,17,8,4,1d8+4,1d8+4,5.0,A
162,40,17,5,3,1d8+4,1d6+4,40,14,5,3,1d12+4,1d8+4,5.0,A
163,40,14,7,5,1d12+4,1d8+4,40,14,7,3,1d12+4,1d6+4,3.0,A
164,40,15,8,5,1d8+4,1d8+4,40,17,6,4,1d10+4,1d8+4,2.0,A
165,40,15,7,3,1d12+4,1d8+4,40,15,6,3,1d12+4,1d8+4,5.0,B
166,40,18,6,3,1d12+4,1d8+4,40,16,8,4,1d8+4,1d6+4,4.0,A
167,40,15,8,5,1d10+4,1d8+4,40,16,5,3,1d10+4,1d6+4,10.0,A
168,40,18,8,3,1d8+4,1d6+4,40,18,6,5,1d10+4,1d8+4,3.0,B
169,40,17,8,4,1d12+4,1d6+4,40,16,8,3,1d10+4,1d6+4,10.0,A
170,40,15,5,3,1d8+4,1d8+4,40,18,7,3,1d12+4,1d8+4,6.0,B
171,40,16,6,4,1d12+4,1d6+4,40,17,5,3,1d8+4,1d8+4,1.0,A
172,40,17,7,4,1d12+4,1d8+4,40,15,8,3,1d12+4,1d8+4,9.0,B
173,40,18,8,3,1d12+4,1d8+4,40,14,6,3,1d10+4,1d8+4,3.0,B
174,40,15,7,3,1d12+4,1d8+4,40,18,6,4,1d8+4,1d6+4,10.0,B
175,40,17,8,3,1d12+4,1d6+4,40,15,5,4,1d12+4,1d8+4,4.0,A
176,40,16,6,4,1d12+4,1d6+4,40,18,6,4,1d12+4,1d8+4,10.0,B
177,40,16,6,5,1d10+4,1d6+4,40,18,6,5,1d12+4,1d8+4,9.0,A
178,40,14,6,4,1d8+4,1d6+4,40,15,6,5,1d8+4,1d8+4,6.0,B
179,40,14,8,5,1d8+4,1d8+4,40,15,8,5,1d10+4,1d6+4,7.0,A
180,40,18,5,5,1d12+4,1d8+4,40,18,5,5,1d8+4,1d6+4,2.0,A
181,40,16,5,5,1d10+4,1d8+4,40,15,5,3,1d8+4,1d8+4,8.0,A
182,40,15,5,3,1d10+4,1d8+4,40,15,7,4,1d10+4,1d8+4,9.0,A
183,40,17,7,4,1d12+4,1d6+4,40,14,7,5,1d8+4,1d8+4,5.0,A
184,40,14,8,4,1d10+4,1d8+4,40,18,5,3,1d12+4,1d6+4,8.0,B
185,40,14,6,4,1d10+4,1d8+4,40,17,5,3,1d12+4,1d8+4,2.0,B
186,40,18,8,4,1d12+4,1d8+4,40,16,6,5,1d10+4,1d8+4,6.0,B
187,40,17,7,5,1d12+4,1d6+4,40,14,7,3,1d8+4,1d8+4,1.0,A
188,40,18,6,4,1d12+4,1d8+4,40,16,5,4,1d10+4,1d8+4,4.0,A
189,40,17,5,4,1d10+4,1d8+4,40,16,8,4,1d8+4,1d6+4,5.0,B
190,40,14,6,4,1d8+4,1d8+4,40,14,6,5,1d12+4,1d6+4,5.0,B
191,40,17,8,4,1d8+4,1d8+4,40,18,8,3,1d10+4,1d6+4,5.0,A
192,40,18,7,5,1d8+4,1d6+4,40,18,8,4,1d12+4,1d6+4,8.0,B
193,40,14,7,3,1d12+4,1d8+4,40,14,5,3,1d12+4,1d6+4,5.0,B
194,40,14,8,5,1d12+4,1d8+4,40,15,8,5,1d10+4,1d8+4,1.0,A
195,40,18,7,4,1d10+4,1d6+4,40,18,6,5,1d10+4,1d8+4,5.0,A
196,40,14,5,5,1d12+4,1d6+4,40,18,8,3,1d12+4,1d8+4,7.0,A
197,40,17,7,4,1d10+4,1d6+4,40,17,5,5,1d10+4,1d8+4,0.0,B
198,40,15,5,5,1d10+4,1d8+4,40,15,6,5,1d10+4,1d6+4,9.0,B
199,40,16,7,4,1d12+4,1d8+4,40,17,6,4,1d8+4,1d6+4,6.0,A
200,40,14,8,5,1d12+4,1d8+4,40,16,7,3,1d8+4,1d8+4,8.0,A
201,40,15,5,5,1d12+4,1d6+4,40,18,6,4,1d10+4,1d6+4,10.0,B
202,40,14,7,3,1d8+4,1d8+4,40,17,6,3,1d12+4,1d8+4,4.0,B
203,40,14,8,4,1d8+4,1d8+4,40,18,5,3,1d12+4,1d6+4,9.0,B
204,40,18,6,3,1d8+4,1d6+4,40,18,7,4,1d10+4,1d8+4,5.0,A
205,40,14,5,5,1d12+4,1d8+4,40,14,6,5,1d8+4,1d8+4,6.0,A
206,40,15,7,3,1d8+4,1d6+4,40,17,8,4,1d12+4,1d8+4,1.0,B
207,40,14,5,3,1d12+4,1d6+4,40,16,8,3,1d12+4,1d6+4,2.0,A
208,40,17,8,4,1d12+4,1d8+4,40,17,8,5,1d12+4,1d6+4,8.0,B
209,40,15,8,4,1d12+4,1d8+4,40,16,5,4,1d12+4,1d8+4,9.0,B
210,40,15,7,5,1d12+4,1d6+4,40,15,8,5,1d10+4,1d6+4,8.0,A
211,40,15,6,5,1d12+4,1d6+4,40,14,6,4,1d8+4,1d6+4,6.0,A
212,40,14,7,4,1d12+4,1d6+4,40,16,7,5,1d8+4,1d8+4,8.0,A
213,40,16,7,4,1d8+4,1d6+4,40,18,7,5,1d10+4,1d8+4,4.0,B
214,40,16,6,4,1d12+4,1d8+4,40,16,6,5,1d10+4,1d8+4,9.0,B
215,40,15,7,5,1d12+4,1d8+4,40,14,5,5,1d12+4,1d6+4,0.0,A
216,40,15,6,3,1d10+4,1d8+4,40,15,6,3,1d10+4,1d6+4,2.0,A
217,40,18,8,3,1d10+4,1d8+4,40,14,8,4,1d12+4,1d8+4,8.0,A
218,40,16,8,4,1d12+4,1d6+4,40,16,8,3,1d8+4,1d6+4,8.0,A
219,40,18,5,3,1d12+4,1d6+4,40,17,6,3,1d8+4,1d8+4,7.0,A
220,40,18,7,3,1d8+4,1d8+4,40,18,8,3,1d8+4,1d6+4,1.0,A
221,40,18,7,5,1d12+4,1d8+4,40,15,8,4,1d8+4,1d6+4,4.0,A
222,40,17,7,4,1d12+4,1d6+4,40,17,6,3,1d10+4,1d8+4,4.0,A
223,40,18,6,3,1d8+4,1d6+4,40,17,5,5,1d8+4,1d8+4,3.0,A
224,40,16,7,4,1d10+4,1d8+4,40,15,6,3,1d10+4,1d6+4,2.0,A
225,40,18,6,3,1d10+4,1d8+4,40,14,8,3,1d12+4,1d6+4,6.0,A
226,40,16,7,3,1d10+4,1d6+4,40,18,8,4,1d8+4,1d6+4,8.0,B
227,40,16,8,4,1d8+4,1d8+4,40,15,5,5,1d12+4,1d6+4,6.0,A
228,40,17,5,4,1d8+4,1d6+4,40,15,6,4,1d10+4,1d8+4,2.0,A
229,40,16,5,5,1d8+4,1d6+4,40,15,5,4,1d10+4,1d6+4,4.0,A
230,40,16,8,5,1d12+4,1d8+4,40,17,6,3,1d10+4,1d8+4,7.0,B
231,40,15,6,5,1d8+4,1d8+4,40,16,6,3,1d10+4,1d8+4,5.0,B
232,40,17,8,4,1d8+4,1d6+4,40,17,7,3,1d10+4,1d8+4,1.0,B
233,40,18,8,5,1d8+4,1d8+4,40,16,8,3,1d12+4,1d6+4,3.0,B
234,40,18,7,3,1d8+4,1d6+4,40,17,6,3,1d12+4,1d8+4,10.0,B
235,40,16,7,3,1d10+4,1d8+4,40,17,8,5,1d8+4,1d8+4,3.0,A
236,40,18,7,5,1d12+4,1d6+4,40,18,7,4,1d12+4,1d6+4,3.0,A
237,40,15,7,3,1d10+4,1d8+4,40,17,6,3,1d10+4,1d6+4,2.0,B
238,40,18,8,5,1d12+4,1d8+4,40,15,8,5,1d12+4,1d8+4,4.0,B
239,40,16,6,4,1d8+4,1d8+4,40,14,7,3,1d10+4,1d6+4,2.0,B
240,40,17,7,3,1d12+4,1d6+4,40,17,5,4,1d12+4,1d6+4,3.0,B
241,40,15,7,4,1d8+4,1d8+4,40,16,7,4,1d12+4,1d6+4,10.0,B
242,40,17,8,4,1d8+4,1d8+4,40,18,5,4,1d8+4,1d8+4,5.0,B
243,40,14,8,3,1d8+4,1d6+4,40,14,5,4,1d12+4,1d8+4,4.0,B
244,40,15,8,3,1d8+4,1d8+4,40,18,6,3,1d12+4,1d8+4,7.0,B
245,40,17,8,3,1d12+4,1d8+4,40,17,8,3,1d12+4,1d6+4,9.0,A
246,40,16,5,4,1d10+4,1d8+4,40,18,6,5,1d8+4,1d8+4,7.0,A
247,40,16,7,4,1d10+4,1d6+4,40,14,5,5,1d10+4,1d6+4,5.0,A
248,40,14,6,3,1d10+4,1d8+4,40,14,7,3,1d12+4,1d6+4,1.0,B
249,40,18,7,3,1d10+4,1d6+4,40,17,7,4,1d8+4,1d8+4,6.0,A
250,40,15,6,4,1d12+4,1d8+4,40,15,8,5,1d12+4,1d8+4,6.0,B
251,40,17,5,3,1d12+4,1d8+4,40,18,7,5,1d12+4,1d8+4,6.0,B
252,40,17,8,4,1d12+4,1d6+4,40,18,8,4,1d8+4,1d8+4,6.0,A
253,40,16,8,5,1d10+4,1d8+4,40,17,7,3,1d10+4,1d8+4,0.0,A
254,40,17,7,4,1d12+4,1d8+4,40,15,8,4,1d8+4,1d6+4,8.0,B
255,40,15,5,5,1d8+4,1d6+4,40,18,5,3,1d8+4,1d8+4,7.0,A
256,40,18,8,5,1d8+4,1d8+4,40,15,7,4,1d10+4,1d6+4,1.0,B
257,40,17,8,3,1d12+4,1d8+4,40,14,8,4,1d10+4,1d6+4,0.0,A
258,40,17,7,5,1d8+4,1d8+4,40,15,5,4,1d12+4,1d6+4,5.0,A
259,40,15,8,5,1d10+4,1d6+4,40,17,6,3,1d10+4,1d6+4,4.0,A
260,40,14,5,3,1d12+4,1d8+4,40,18,8,3,1d12+4,1d8+4,1.0,B
261,40,14,5,3,1d8+4,1d8+4,40,16,6,3,1d8+4,1d6+4,7.0,A
262,40,14,8,5,1d8+4,1d8+4,40,17,7,3,1d8+4,1d8+4,10.0,A
263,40,14,5,4,1d10+4,1d8+4,40,16,5,3,1d12+4,1d8+4,3.0,A
264,40,14,5,3,1d8+4,1d6+4,40,15,8,5,1d8+4,1d6+4,1.0,A
265,40,14,8,4,1d10+4,1d6+4,40,17,8,3,1d10+4,1d8+4,6.0,A
266,40,15,8,3,1d8+4,1d8+4,40,17,8,4,1d12+4,1d8+4,2.0,A
267,40,18,7,3,1d10+4,1d8+4,40,17,8,4,1d8+4,1d6+4,10.0,B
268,40,15,7,5,1d10+4,1d6+4,40,18,6,5,1d8+4,1d6+4,6.0,B
269,40,18,6,3,1d8+4,1d8+4,40,16,7,5,1d12+4,1d6+4,1.0,B
270,40,14,6,5,1d10+4,1d6+4,40,18,6,4,1d12+4,1d6+4,1.0,B
271,40,15,6,3,1d8+4,1d8+4,40,18,7,5,1d8+4,1d6+4,0.0,B
272,40,14,8,3,1d12+4,1d8+4,40,16,8,3,1d12+4,1d8+4,9.0,A
273,40,14,6,4,1d8+4,1d8+4,40,15,8,3,1d10+4,1d8+4,9.0,A
274,40,17,8,5,1d12+4,1d8+4,40,16,7,3,1d8+4,1d6+4,8.0,A
275,40,15,8,4,1d10+4,1d8+4,40,15,8,4,1d8+4,1d6+4,7.0,B
276,40,15,7,5,1d12+4,1d6+4,40,14,6,4,1d8+4,1d8+4,1.0,A
277,40,18,8,4,1d8+4,1d8+4,40,16,6,5,1d8+4,1d8+4,4.0,A
278,40,18,7,4,1d10+4,1d8+4,40,17,7,3,1d12+4,1d6+4,5.0,B
279,40,17,8,3,1d12+4,1d6+4,40,15,8,5,1d8+4,1d6+4,7.0,B
280,40,16,5,4,1d10+4,1d8+4,40,16,8,4,1d12+4,1d8+4,5.0,A
281,40,16,8,5,1d10+4,1d8+4,40,15,5,4,1d10+4,1d8+4,7.0,A
282,40,18,6,4,1d12+4,1d6+4,40,17,5,3,1d8+4,1d6+4,7.0,A
283,40,15,7,5,1d12+4,1d8+4,40,15,8,5,1d8+4,1d8+4,10.0,B
284,40,17,6,3,1d8+4,1d6+4,40,15,8,3,1d10+4,1d8+4,7.0,A
285,40,17,8,3,1d10+4,1d8+4,40,14,6,4,1d10+4,1d8+4,10.0,A
286,40,17,5,5,1d10+4,1d6+4,40,17,6,3,1d8+4,1d6+4,9.0,A
287,40,16,5,5,1d8+4,1d6+4,40,16,8,5,1d12+4,1d6+4,3.0,B
