fight_id,actor,action,hit,critical,damage,distance,start_distance,total_rounds,max_hp,hp,ac,attack_bonus,speed,dmg_main,dmg_backup
3,B,atk_main_forced,True,False,9,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,gain_adv,,,,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,gain_adv,,,,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main,True,False,11,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main,False,False,0,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main,False,False,0,0,,,,,,,,,
3,B,gain_adv,,,,0,,,,,,,,,
3,A,atk_main,True,True,21,0,,,,,,,,,
3,SYSTEM,total_rounds,,,,,,22,,,,,,,
3,A,winner,,,,,,,,,,,,,
4,SYSTEM,start_distance,,,,,9,,,,,,,,
4,A,pre_fight_stats,,,,,,,48,48,16,5,3,1d10+4,1d6+4
4,B,pre_fight_stats,,,,,,,43,43,16,8,5,1d8+4,1d6+4
4,B,move_forced,,,,4,,,,,,,,,
4,A,atk_backup,False,False,0,4,,,,,,,,,
4,A,move_forced,,,,1,,,,,,,,,
4,B,move_forced,,,,0,,,,,,,,,
4,A,atk_main_forced,True,False,13,0,,,,,,,,,
4,B,atk_main_forced,False,False,0,0,,,,,,,,,
4,A,atk_main,True,False,10,0,,,,,,,,,
4,B,atk_main,True,False,9,0,,,,,,,,,
4,A,atk_main,False,False,0,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,atk_main_forced,True,False,9,0,,,,,,,,,
4,A,atk_main_forced,True,False,6,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,move,,,,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,move,,,,0,,,,,,,,,
4,B,atk_main,True,False,9,0,,,,,,,,,
4,A,atk_main,False,False,0,0,,,,,,,,,
4,B,atk_main_forced,False,False,0,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,inflict_disadv,,,,0,,,,,,,,,
4,A,atk_main_forced,False,False,0,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,atk_main,True,False,6,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,atk_main,True,False,8,0,,,,,,,,,
4,A,atk_main,False,False,0,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,atk_main,False,False,0,0,,,,,,,,,
4,B,atk_main,True,False,10,0,,,,,,,,,
4,A,atk_main_forced,True,False,8,0,,,,,,,,,
4,SYSTEM,total_rounds,,,,,,20,,,,,,,
4,A,winner,,,,,,,,,,,,,
5,SYSTEM,start_distance,,,,,1,,,,,,,,
5,A,pre_fight_stats,,,,,,,32,32,16,5,4,1d12+4,1d8+4
5,B,pre_fight_stats,,,,,,,49,49,16,7,5,1d12+4,1d6+4
5,A,atk_backup,False,False,0,1,,,,,,,,,
5,B,atk_backup,True,False,9,1,,,,,,,,,
5,A,move_forced,,,,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,gain_adv,,,,0,,,,,,,,,
5,B,atk_main,False,False,0,0,,,,,,,,,
5,A,gain_adv,,,,0,,,,,,,,,
5,B,atk_main_forced,True,False,12,0,,,,,,,,,
5,A,atk_main,True,True,16,0,,,,,,,,,
5,B,atk_main_forced,True,False,11,0,,,,,,,,,
5,SYSTEM,total_rounds,,,,,,5,,,,,,,
5,B,winner,,,,,,,,,,,,,
6,SYSTEM,start_distance,,,,,8,,,,,,,,
6,A,pre_fight_stats,,,,,,,38,38,16,7,3,1d12+4,1d8+4
6,B,pre_fight_stats,,,,,,,48,48,16,7,5,1d12+4,1d6+4
6,B,move_forced,,,,3,,,,,,,,,
6,B,atk_backup,True,False,9,3,,,,,,,,,
6,A,atk_backup,True,False,12,3,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,atk_main_forced,True,False,15,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,move,,,,0,,,,,,,,,
6,B,inflict_disadv,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,inflict_disadv,,,,0,,,,,,,,,
6,A,atk_main,True,True,23,0,,,,,,,,,
6,SYSTEM,total_rounds,,,,,,8,,,,,,,
6,A,winner,,,,,,,,,,,,,
7,SYSTEM,start_distance,,,,,8,,,,,,,,
7,A,pre_fight_stats,,,,,,,33,33,16,5,4,1d8+4,1d6+4
7,B,pre_fight_stats,,,,,,,35,35,16,8,5,1d8+4,1d6+4
7,A,atk_backup,False,False,0,8,,,,,,,,,
7,B,move_forced,,,,3,,,,,,,,,
7,A,move,,,,0,,,,,,,,,
7,B,atk_main_forced,False,False,0,0,,,,,,,,,
7,A,inflict_disadv,,,,0,,,,,,,,,
7,B,atk_main_forced,False,False,0,0,,,,,,,,,
7,A,gain_adv,,,,0,,,,,,,,,
7,B,atk_main,True,False,9,0,,,,,,,,,
7,A,atk_main_forced,True,False,11,0,,,,,,,,,
7,B,atk_main_forced,False,False,0,0,,,,,,,,,
7,A,inflict_disadv,,,,0,,,,,,,,,
7,B,gain_adv,,,,0,,,,,,,,,
7,A,atk_main,True,False,6,0,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,gain_adv,,,,0,,,,,,,,,
7,B,atk_main_forced,True,False,10,0,,,,,,,,,
7,A,gain_adv,,,,0,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,gain_adv,,,,0,,,,,,,,,
7,B,gain_adv,,,,0,,,,,,,,,
7,A,atk_main,True,False,10,0,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,atk_main_forced,False,False,0,0,,,,,,,,,
7,B,gain_adv,,,,0,,,,,,,,,
7,A,inflict_disadv,,,,0,,,,,,,,,
7,B,atk_main,True,True,12,0,,,,,,,,,
7,A,atk_main_forced,False,False,0,0,,,,,,,,,
7,B,gain_adv,,,,0,,,,,,,,,
7,A,atk_main_forced,False,False,0,0,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,move,,,,0,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,atk_main,False,False,0,0,,,,,,,,,
7,B,inflict_disadv,,,,0,,,,,,,,,
7,A,atk_main_forced,True,False,7,0,,,,,,,,,
7,B,atk_main,True,False,7,0,,,,,,,,,
7,SYSTEM,total_rounds,,,,,,19,,,,,,,
7,B,winner,,,,,,,,,,,,,
8,SYSTEM,start_distance,,,,,8,,,,,,,,
8,A,pre_fight_stats,,,,,,,32,32,16,7,3,1d10+4,1d8+4
8,B,pre_fight_stats,,,,,,,47,47,16,6,3,1d10+4,1d8+4
8,A,atk_backup,True,False,6,8,,,,,,,,,
8,B,atk_backup,False,False,0,8,,,,,,,,,
8,A,atk_backup,True,False,6,8,,,,,,,,,
8,A,move,,,,5,,,,,,,,,
8,A,atk_backup,True,False,11,5,,,,,,,,,
8,A,move_forced,,,,2,,,,,,,,,
8,A,atk_backup,True,False,9,2,,,,,,,,,
8,A,move,,,,0,,,,,,,,,
8,B,inflict_disadv,,,,0,,,,,,,,,
8,A,atk_main_forced,False,False,0,0,,,,,,,,,
8,B,move,,,,0,,,,,,,,,
8,A,move,,,,0,,,,,,,,,
8,B,atk_main_forced,False,False,0,0,,,,,,,,,
8,A,move,,,,0,,,,,,,,,
8,B,atk_main,True,False,7,0,,,,,,,,,
8,A,gain_adv,,,,0,,,,,,,,,
8,B,gain_adv,,,,0,,,,,,,,,
8,A,gain_adv,,,,0,,,,,,,,,
8,B,inflict_disadv,,,,0,,,,,,,,,
8,A,atk_main_forced,True,False,13,0,,,,,,,,,
8,B,atk_main_forced,False,False,0,0,,,,,,,,,
8,A,atk_main_forced,True,False,14,0,,,,,,,,,
8,SYSTEM,total_rounds,,,,,,14,,,,,,,
8,A,winner,,,,,,,,,,,,,
9,SYSTEM,start_distance,,,,,10,,,,,,,,
9,A,pre_fight_stats,,,,,,,33,33,16,6,5,1d8+4,1d8+4
9,B,pre_fight_stats,,,,,,,46,46,16,6,4,1d8+4,1d8+4
9,A,move_forced,,,,5,,,,,,,,,
9,B,move,,,,1,,,,,,,,,
9,A,atk_backup,False,False,0,1,,,,,,,,,
9,A,atk_backup,False,False,0,1,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,atk_main_forced,True,False,7,0,,,,,,,,,
9,B,atk_main_forced,True,False,11,0,,,,,,,,,
9,A,inflict_disadv,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main,False,False,0,0,,,,,,,,,
9,A,atk_main_forced,False,False,0,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,atk_main,True,False,8,0,,,,,,,,,
9,B,atk_main_forced,True,True,21,0,,,,,,,,,
9,A,atk_main,False,False,0,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,atk_main,True,False,5,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,inflict_disadv,,,,0,,,,,,,,,
9,B,atk_main,True,False,9,0,,,,,,,,,
9,SYSTEM,total_rounds,,,,,,13,,,,,,,
9,B,winner,,,,,,,,,,,,,
10,SYSTEM,start_distance,,,,,5,,,,,,,,
10,A,pre_fight_stats,,,,,,,46,46,16,5,5,1d10+4,1d6+4
10,B,pre_fight_stats,,,,,,,49,49,16,8,4,1d12+4,1d6+4
10,A,move_forced,,,,0,,,,,,,,,
10,B,atk_main_forced,False,False,0,0,,,,,,,,,
10,A,move,,,,0,,,,,,,,,
10,B,move,,,,0,,,,,,,,,
10,A,atk_main,False,False,0,0,,,,,,,,,
10,B,atk_main,True,False,14,0,,,,,,,,,
10,A,atk_main_forced,False,False,0,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,atk_main,True,False,7,0,,,,,,,,,
10,A,atk_main,True,False,13,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,atk_main,True,False,8,0,,,,,,,,,
10,B,atk_main_forced,True,False,5,0,,,,,,,,,
10,A,atk_main_forced,True,False,5,0,,,,,,,,,
10,B,atk_main,True,False,12,0,,,,,,,,,
10,A,atk_main,False,False,0,0,,,,,,,,,
10,B,atk_main,True,False,7,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,atk_main_forced,True,False,7,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,inflict_disadv,,,,0,,,,,,,,,
10,B,move,,,,0,,,,,,,,,
10,A,inflict_disadv,,,,0,,,,,,,,,
10,B,atk_main,True,False,12,0,,,,,,,,,
10,SYSTEM,total_rounds,,,,,,13,,,,,,,
10,B,winner,,,,,,,,,,,,,
11,SYSTEM,start_distance,,,,,6,,,,,,,,
11,A,pre_fight_stats,,,,,,,46,46,16,5,4,1d8+4,1d8+4
11,B,pre_fight_stats,,,,,,,36,36,16,8,5,1d10+4,1d8+4
11,A,move,,,,2,,,,,,,,,
11,B,move_forced,,,,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,atk_main_forced,True,False,5,0,,,,,,,,,
11,A,atk_main_forced,False,False,0,0,,,,,,,,,
11,B,move,,,,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,inflict_disadv,,,,0,,,,,,,,,
11,A,atk_main_forced,False,False,0,0,,,,,,,,,
11,B,atk_main_forced,False,False,0,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,gain_adv,,,,0,,,,,,,,,
11,A,atk_main_forced,False,False,0,0,,,,,,,,,
11,B,move,,,,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,atk_main_forced,True,False,10,0,,,,,,,,,
11,A,atk_main_forced,True,False,11,0,,,,,,,,,
11,B,atk_main,True,False,14,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,atk_main,True,False,13,0,,,,,,,,,
11,A,atk_main,False,False,0,0,,,,,,,,,
11,B,move,,,,0,,,,,,,,,
11,A,atk_main_forced,False,False,0,0,,,,,,,,,
11,B,gain_adv,,,,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,move,,,,0,,,,,,,,,
11,A,atk_main,False,False,0,0,,,,,,,,,
11,B,move,,,,0,,,,,,,,,
11,A,atk_main_forced,True,False,6,0,,,,,,,,,
11,B,atk_main_forced,True,False,10,0,,,,,,,,,
11,SYSTEM,total_rounds,,,,,,15,,,,,,,
11,B,winner,,,,,,,,,,,,,
12,SYSTEM,start_distance,,,,,0,,,,,,,,
12,A,pre_fight_stats,,,,,,,31,31,16,6,5,1d10+4,1d6+4
12,B,pre_fight_stats,,,,,,,40,40,16,5,5,1d8+4,1d6+4
12,A,gain_adv,,,,0,,,,,,,,,
12,B,move,,,,0,,,,,,,,,
12,A,move,,,,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,atk_main_forced,True,False,6,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,inflict_disadv,,,,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,atk_main,False,False,0,0,,,,,,,,,
12,B,atk_main,False,False,0,0,,,,,,,,,
12,A,atk_main,True,False,13,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,atk_main,False,False,0,0,,,,,,,,,
12,B,move,,,,0,,,,,,,,,
12,A,inflict_disadv,,,,0,,,,,,,,,
12,B,atk_main_forced,True,False,5,0,,,,,,,,,
12,A,atk_main_forced,False,False,0,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,atk_main,False,False,0,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,atk_main_forced,False,False,0,0,,,,,,,,,
12,B,move,,,,0,,,,,,,,,
12,A,move,,,,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,atk_main,True,False,9,0,,,,,,,,,
12,B,move,,,,0,,,,,,,,,
12,A,atk_main_forced,False,False,0,0,,,,,,,,,
12,B,atk_main,True,False,10,0,,,,,,,,,
12,A,atk_main,True,False,11,0,,,,,,,,,
12,B,atk_main_forced,False,False,0,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,atk_main,False,False,0,0,,,,,,,,,
12,A,inflict_disadv,,,,0,,,,,,,,,
12,B,move,,,,0,,,,,,,,,
12,A,atk_main,True,False,6,0,,,,,,,,,
12,SYSTEM,total_rounds,,,,,,19,,,,,,,
12,A,winner,,,,,,,,,,,,,
13,SYSTEM,start_distance,,,,,5,,,,,,,,
13,A,pre_fight_stats,,,,,,,43,43,16,6,5,1d10+4,1d6+4
13,B,pre_fight_stats,,,,,,,30,30,16,7,4,1d10+4,1d8+4
13,A,move_forced,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,atk_main,True,False,9,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,gain_adv,,,,0,,,,,,,,,
13,B,atk_main_forced,True,False,12,0,,,,,,,,,
13,A,atk_main,True,False,13,0,,,,,,,,,
13,B,move,,,,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,atk_main,False,False,0,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,inflict_disadv,,,,0,,,,,,,,,
13,A,atk_main,True,False,7,0,,,,,,,,,
13,B,atk_main_forced,False,False,0,0,,,,,,,,,
13,A,inflict_disadv,,,,0,,,,,,,,,
13,B,move,,,,0,,,,,,,,,
13,A,atk_main_forced,True,True,14,0,,,,,,,,,
13,SYSTEM,total_rounds,,,,,,11,,,,,,,
13,A,winner,,,,,,,,,,,,,
14,SYSTEM,start_distance,,,,,1,,,,,,,,
14,A,pre_fight_stats,,,,,,,32,32,16,8,4,1d8+4,1d6+4
14,B,pre_fight_stats,,,,,,,38,38,16,7,5,1d10+4,1d8+4
14,A,move_forced,,,,0,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,atk_main_forced,False,False,0,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,atk_main_forced,False,False,0,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,atk_main,True,False,12,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,atk_main,True,False,13,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,atk_main,True,True,17,0,,,,,,,,,
14,SYSTEM,total_rounds,,,,,,7,,,,,,,
14,B,winner,,,,,,,,,,,,,
15,SYSTEM,start_distance,,,,,9,,,,,,,,
15,A,pre_fight_stats,,,,,,,33,33,16,5,4,1d8+4,1d8+4
15,B,pre_fight_stats,,,,,,,39,39,16,5,4,1d8+4,1d8+4
15,A,move,,,,5,,,,,,,,,
15,B,atk_backup,True,False,10,5,,,,,,,,,
15,A,move_forced,,,,1,,,,,,,,,
15,A,move_forced,,,,0,,,,,,,,,
15,B,atk_main_forced,True,False,6,0,,,,,,,,,
15,A,inflict_disadv,,,,0,,,,,,,,,
15,B,gain_adv,,,,0,,,,,,,,,
15,A,atk_main,True,False,9,0,,,,,,,,,
15,B,move,,,,0,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,move,,,,0,,,,,,,,,
15,A,atk_main,True,False,12,0,,,,,,,,,
15,B,atk_main_forced,False,False,0,0,,,,,,,,,
15,A,gain_adv,,,,0,,,,,,,,,
15,B,atk_main,True,False,6,0,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,inflict_disadv,,,,0,,,,,,,,,
15,A,atk_main_forced,True,False,6,0,,,,,,,,,
15,B,atk_main,True,False,10,0,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,inflict_disadv,,,,0,,,,,,,,,
15,A,atk_main,False,False,0,0,,,,,,,,,
15,B,gain_adv,,,,0,,,,,,,,,
15,A,inflict_disadv,,,,0,,,,,,,,,
15,B,move,,,,0,,,,,,,,,
15,A,atk_main,False,False,0,0,,,,,,,,,
15,B,inflict_disadv,,,,0,,,,,,,,,
15,A,atk_main,True,False,6,0,,,,,,,,,
15,B,atk_main,True,False,12,0,,,,,,,,,
15,SYSTEM,total_rounds,,,,,,17,,,,,,,
15,B,winner,,,,,,,,,,,,,
16,SYSTEM,start_distance,,,,,8,,,,,,,,
16,A,pre_fight_stats,,,,,,,34,34,16,5,3,1d8+4,1d6+4
16,B,pre_fight_stats,,,,,,,48,48,16,5,3,1d10+4,1d8+4
16,A,move_forced,,,,5,,,,,,,,,
16,A,move_forced,,,,2,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main_forced,True,False,5,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main,True,False,7,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,atk_main_forced,True,False,7,0,,,,,,,,,
16,A,atk_main,True,False,8,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,atk_main_forced,True,False,9,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,atk_main,True,False,8,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,atk_main_forced,False,False,0,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,atk_main_forced,False,False,0,0,,,,,,,,,
16,A,atk_main_forced,True,False,11,0,,,,,,,,,
16,B,atk_main_forced,True,False,9,0,,,,,,,,,
16,A,atk_main,True,False,5,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,atk_main_forced,False,False,0,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,atk_main,True,False,8,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,gain_adv,,,,0,,,,,,,,,
16,B,atk_main_forced,True,True,17,0,,,,,,,,,
16,SYSTEM,total_rounds,,,,,,27,,,,,,,
16,B,winner,,,,,,,,,,,,,
17,SYSTEM,start_distance,,,,,8,,,,,,,,
17,A,pre_fight_stats,,,,,,,30,30,16,5,3,1d8+4,1d8+4
17,B,pre_fight_stats,,,,,,,44,44,16,7,4,1d12+4,1d8+4
17,A,atk_backup,True,True,11,8,,,,,,,,,
17,A,atk_backup,False,False,0,8,,,,,,,,,
17,B,atk_backup,True,False,10,8,,,,,,,,,
17,A,atk_backup,False,False,0,8,,,,,,,,,
17,B,move,,,,4,,,,,,,,,
17,A,atk_backup,False,False,0,4,,,,,,,,,
17,B,atk_backup,True,False,5,4,,,,,,,,,
17,A,move,,,,1,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,gain_adv,,,,0,,,,,,,,,
17,A,move,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main_forced,True,False,12,0,,,,,,,,,
17,A,inflict_disadv,,,,0,,,,,,,,,
17,B,atk_main_forced,True,False,15,0,,,,,,,,,
17,SYSTEM,total_rounds,,,,,,9,,,,,,,
17,B,winner,,,,,,,,,,,,,
18,SYSTEM,start_distance,,,,,3,,,,,,,,
18,A,pre_fight_stats,,,,,,,43,43,16,5,3,1d12+4,1d6+4
18,B,pre_fight_stats,,,,,,,43,43,16,7,4,1d12+4,1d6+4
18,A,move_forced,,,,0,,,,,,,,,
18,B,atk_main_forced,True,False,10,0,,,,,,,,,
18,A,inflict_disadv,,,,0,,,,,,,,,
18,B,move,,,,0,,,,,,,,,
18,A,gain_adv,,,,0,,,,,,,,,
18,B,gain_adv,,,,0,,,,,,,,,
18,A,atk_main_forced,True,False,15,0,,,,,,,,,
18,B,move,,,,0,,,,,,,,,
18,A,atk_main,True,False,15,0,,,,,,,,,
18,B,atk_main,True,False,10,0,,,,,,,,,
18,A,atk_main,True,False,16,0,,,,,,,,,
18,SYSTEM,total_rounds,,,,,,6,,,,,,,
18,A,winner,,,,,,,,,,,,,
