fight_id,actor,action,hit,critical,damage,distance,start_distance,total_rounds,max_hp,hp,ac,attack_bonus,speed,dmg_main,dmg_backup
2,A,atk_main,True,False,8,0,,,,,,,,,
2,B,gain_adv,,,,0,,,,,,,,,
2,A,atk_main,True,False,11,0,,,,,,,,,
2,SYSTEM,total_rounds,,,,,,9,,,,,,,
2,A,winner,,,,,,,,,,,,,
3,SYSTEM,start_distance,,,,,5,,,,,,,,
3,A,pre_fight_stats,,,,,,,44,44,17,8,4,1d8+4,1d6+4
3,B,pre_fight_stats,,,,,,,36,36,17,5,4,1d12+4,1d6+4
3,B,atk_backup,True,False,5,5,,,,,,,,,
3,A,move,,,,1,,,,,,,,,
3,B,atk_backup,False,False,0,1,,,,,,,,,
3,A,move_forced,,,,0,,,,,,,,,
3,B,atk_main,False,False,0,0,,,,,,,,,
3,A,inflict_disadv,,,,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,inflict_disadv,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,inflict_disadv,,,,0,,,,,,,,,
3,B,atk_main_forced,False,False,0,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,inflict_disadv,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,atk_main,True,False,7,0,,,,,,,,,
3,B,atk_main,True,False,13,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,inflict_disadv,,,,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,atk_main_forced,False,False,0,0,,,,,,,,,
3,A,move,,,,0,,,,,,,,,
3,B,atk_main_forced,True,False,7,0,,,,,,,,,
3,A,gain_adv,,,,0,,,,,,,,,
3,B,atk_main,True,False,8,0,,,,,,,,,
3,A,atk_main,True,False,7,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,atk_main,False,False,0,0,,,,,,,,,
3,B,atk_main,False,False,0,0,,,,,,,,,
3,A,atk_main,True,False,12,0,,,,,,,,,
3,B,move,,,,0,,,,,,,,,
3,A,atk_main_forced,False,False,0,0,,,,,,,,,
3,B,atk_main,True,True,19,0,,,,,,,,,
3,SYSTEM,total_rounds,,,,,,19,,,,,,,
3,B,winner,,,,,,,,,,,,,
4,SYSTEM,start_distance,,,,,9,,,,,,,,
4,A,pre_fight_stats,,,,,,,35,35,16,6,4,1d10+4,1d6+4
4,B,pre_fight_stats,,,,,,,47,47,15,6,4,1d8+4,1d8+4
4,A,move,,,,5,,,,,,,,,
4,A,move,,,,1,,,,,,,,,
4,B,move_forced,,,,0,,,,,,,,,
4,A,gain_adv,,,,0,,,,,,,,,
4,B,atk_main,False,False,0,0,,,,,,,,,
4,A,gain_adv,,,,0,,,,,,,,,
4,B,atk_main,False,False,0,0,,,,,,,,,
4,A,atk_main,True,False,8,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,atk_main,True,False,13,0,,,,,,,,,
4,B,atk_main,True,False,12,0,,,,,,,,,
4,A,atk_main,False,False,0,0,,,,,,,,,
4,B,atk_main,True,False,11,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,inflict_disadv,,,,0,,,,,,,,,
4,B,move,,,,0,,,,,,,,,
4,A,atk_main_forced,True,False,14,0,,,,,,,,,
4,B,inflict_disadv,,,,0,,,,,,,,,
4,A,gain_adv,,,,0,,,,,,,,,
4,B,gain_adv,,,,0,,,,,,,,,
4,A,atk_main,True,False,5,0,,,,,,,,,
4,B,atk_main_forced,True,False,10,0,,,,,,,,,
4,A,atk_main,False,False,0,0,,,,,,,,,
4,B,atk_main,True,False,11,0,,,,,,,,,
4,SYSTEM,total_rounds,,,,,,14,,,,,,,
4,B,winner,,,,,,,,,,,,,
5,SYSTEM,start_distance,,,,,6,,,,,,,,
5,A,pre_fight_stats,,,,,,,49,49,16,7,4,1d10+4,1d8+4
5,B,pre_fight_stats,,,,,,,48,48,14,6,4,1d8+4,1d6+4
5,A,move_forced,,,,2,,,,,,,,,
5,B,move_forced,,,,0,,,,,,,,,
5,A,atk_main,True,False,5,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,atk_main,True,False,11,0,,,,,,,,,
5,B,atk_main,False,False,0,0,,,,,,,,,
5,A,move,,,,0,,,,,,,,,
5,B,inflict_disadv,,,,0,,,,,,,,,
5,A,gain_adv,,,,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,atk_main_forced,True,False,10,0,,,,,,,,,
5,B,atk_main,False,False,0,0,,,,,,,,,
5,A,inflict_disadv,,,,0,,,,,,,,,
5,B,inflict_disadv,,,,0,,,,,,,,,
5,A,inflict_disadv,,,,0,,,,,,,,,
5,B,gain_adv,,,,0,,,,,,,,,
5,A,gain_adv,,,,0,,,,,,,,,
5,B,atk_main_forced,True,False,8,0,,,,,,,,,
5,A,atk_main,True,False,7,0,,,,,,,,,
5,B,gain_adv,,,,0,,,,,,,,,
5,A,atk_main_forced,True,False,8,0,,,,,,,,,
5,B,move,,,,0,,,,,,,,,
5,A,inflict_disadv,,,,0,,,,,,,,,
5,B,atk_main_forced,True,False,12,0,,,,,,,,,
5,A,inflict_disadv,,,,0,,,,,,,,,
5,B,gain_adv,,,,0,,,,,,,,,
5,A,atk_main,True,False,14,0,,,,,,,,,
5,SYSTEM,total_rounds,,,,,,14,,,,,,,
5,A,winner,,,,,,,,,,,,,
6,SYSTEM,start_distance,,,,,6,,,,,,,,
6,A,pre_fight_stats,,,,,,,36,36,15,5,4,1d10+4,1d8+4
6,B,pre_fight_stats,,,,,,,46,46,16,8,4,1d12+4,1d6+4
6,A,move_forced,,,,2,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,atk_main_forced,True,False,5,0,,,,,,,,,
6,A,inflict_disadv,,,,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,atk_main_forced,True,False,14,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,atk_main_forced,False,False,0,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,gain_adv,,,,0,,,,,,,,,
6,B,inflict_disadv,,,,0,,,,,,,,,
6,A,atk_main,True,False,7,0,,,,,,,,,
6,B,move,,,,0,,,,,,,,,
6,A,gain_adv,,,,0,,,,,,,,,
6,B,gain_adv,,,,0,,,,,,,,,
6,A,move,,,,0,,,,,,,,,
6,B,atk_main,True,True,27,0,,,,,,,,,
6,A,move,,,,0,,,,,,,,,
6,B,atk_main_forced,True,False,8,0,,,,,,,,,
6,SYSTEM,total_rounds,,,,,,10,,,,,,,
6,B,winner,,,,,,,,,,,,,
7,SYSTEM,start_distance,,,,,1,,,,,,,,
7,A,pre_fight_stats,,,,,,,43,43,15,6,4,1d10+4,1d8+4
7,B,pre_fight_stats,,,,,,,50,50,16,7,4,1d12+4,1d8+4
7,A,move_forced,,,,0,,,,,,,,,
7,B,atk_main_forced,False,False,0,0,,,,,,,,,
7,A,atk_main_forced,False,False,0,0,,,,,,,,,
7,B,inflict_disadv,,,,0,,,,,,,,,
7,A,inflict_disadv,,,,0,,,,,,,,,
7,B,atk_main,False,False,0,0,,,,,,,,,
7,A,atk_main,False,False,0,0,,,,,,,,,
7,B,atk_main_forced,True,False,10,0,,,,,,,,,
7,A,inflict_disadv,,,,0,,,,,,,,,
7,B,inflict_disadv,,,,0,,,,,,,,,
7,A,move,,,,0,,,,,,,,,
7,B,inflict_disadv,,,,0,,,,,,,,,
7,A,atk_main,True,False,11,0,,,,,,,,,
7,B,atk_main_forced,True,False,9,0,,,,,,,,,
7,A,move,,,,0,,,,,,,,,
7,B,inflict_disadv,,,,0,,,,,,,,,
7,A,atk_main,True,False,11,0,,,,,,,,,
7,B,atk_main_forced,True,False,16,0,,,,,,,,,
7,A,move,,,,0,,,,,,,,,
7,B,move,,,,0,,,,,,,,,
7,A,atk_main,True,False,9,0,,,,,,,,,
7,B,atk_main,True,False,14,0,,,,,,,,,
7,SYSTEM,total_rounds,,,,,,12,,,,,,,
7,B,winner,,,,,,,,,,,,,
8,SYSTEM,start_distance,,,,,4,,,,,,,,
8,A,pre_fight_stats,,,,,,,30,30,14,7,4,1d12+4,1d6+4
8,B,pre_fight_stats,,,,,,,32,32,18,8,4,1d12+4,1d6+4
8,A,move,,,,0,,,,,,,,,
8,B,inflict_disadv,,,,0,,,,,,,,,
8,A,atk_main_forced,True,False,12,0,,,,,,,,,
8,B,atk_main,True,False,11,0,,,,,,,,,
8,A,inflict_disadv,,,,0,,,,,,,,,
8,B,atk_main,False,False,0,0,,,,,,,,,
8,A,move,,,,0,,,,,,,,,
8,B,gain_adv,,,,0,,,,,,,,,
8,A,atk_main_forced,False,False,0,0,,,,,,,,,
8,B,atk_main,True,True,27,0,,,,,,,,,
8,SYSTEM,total_rounds,,,,,,5,,,,,,,
8,B,winner,,,,,,,,,,,,,
9,SYSTEM,start_distance,,,,,5,,,,,,,,
9,A,pre_fight_stats,,,,,,,30,30,18,5,4,1d10+4,1d8+4
9,B,pre_fight_stats,,,,,,,48,48,14,6,4,1d8+4,1d8+4
9,A,atk_backup,True,False,8,5,,,,,,,,,
9,A,atk_backup,False,False,0,5,,,,,,,,,
9,A,move,,,,1,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main,False,False,0,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,atk_main,True,False,10,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main,True,False,8,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,atk_main,True,True,19,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main_forced,False,False,0,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main,False,False,0,0,,,,,,,,,
9,A,inflict_disadv,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,atk_main_forced,True,False,6,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,atk_main_forced,False,False,0,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,inflict_disadv,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,atk_main,True,False,13,0,,,,,,,,,
9,B,gain_adv,,,,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,atk_main,True,False,9,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,inflict_disadv,,,,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,move,,,,0,,,,,,,,,
9,A,inflict_disadv,,,,0,,,,,,,,,
9,B,atk_main_forced,False,False,0,0,,,,,,,,,
9,A,gain_adv,,,,0,,,,,,,,,
9,B,atk_main_forced,False,False,0,0,,,,,,,,,
9,A,move,,,,0,,,,,,,,,
9,B,atk_main_forced,True,False,7,0,,,,,,,,,
9,SYSTEM,total_rounds,,,,,,27,,,,,,,
9,B,winner,,,,,,,,,,,,,
10,SYSTEM,start_distance,,,,,7,,,,,,,,
10,A,pre_fight_stats,,,,,,,32,32,18,6,4,1d12+4,1d8+4
10,B,pre_fight_stats,,,,,,,32,32,16,7,4,1d10+4,1d8+4
10,A,atk_backup,False,False,0,7,,,,,,,,,
10,B,move_forced,,,,3,,,,,,,,,
10,A,move_forced,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,atk_main_forced,True,False,7,0,,,,,,,,,
10,A,atk_main_forced,False,False,0,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,atk_main_forced,True,False,11,0,,,,,,,,,
10,B,atk_main,True,False,12,0,,,,,,,,,
10,A,atk_main,False,False,0,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,atk_main_forced,True,False,5,0,,,,,,,,,
10,B,atk_main_forced,True,False,8,0,,,,,,,,,
10,A,atk_main_forced,True,False,8,0,,,,,,,,,
10,B,move,,,,0,,,,,,,,,
10,A,gain_adv,,,,0,,,,,,,,,
10,B,atk_main,False,False,0,0,,,,,,,,,
10,A,inflict_disadv,,,,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,move,,,,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,move,,,,0,,,,,,,,,
10,B,gain_adv,,,,0,,,,,,,,,
10,A,atk_main_forced,False,False,0,0,,,,,,,,,
10,B,inflict_disadv,,,,0,,,,,,,,,
10,A,atk_main,True,False,6,0,,,,,,,,,
10,B,atk_main,True,False,12,0,,,,,,,,,
10,SYSTEM,total_rounds,,,,,,16,,,,,,,
10,B,winner,,,,,,,,,,,,,
11,SYSTEM,start_distance,,,,,10,,,,,,,,
11,A,pre_fight_stats,,,,,,,43,43,17,5,4,1d12+4,1d6+4
11,B,pre_fight_stats,,,,,,,42,42,16,6,4,1d12+4,1d8+4
11,A,move,,,,6,,,,,,,,,
11,B,move,,,,2,,,,,,,,,
11,B,move_forced,,,,0,,,,,,,,,
11,A,atk_main_forced,False,False,0,0,,,,,,,,,
11,B,atk_main,True,False,5,0,,,,,,,,,
11,A,atk_main,False,False,0,0,,,,,,,,,
11,B,atk_main,False,False,0,0,,,,,,,,,
11,A,atk_main_forced,True,False,8,0,,,,,,,,,
11,B,atk_main,False,False,0,0,,,,,,,,,
11,A,inflict_disadv,,,,0,,,,,,,,,
11,B,atk_main,False,False,0,0,,,,,,,,,
11,A,atk_main,True,False,15,0,,,,,,,,,
11,B,atk_main_forced,True,False,9,0,,,,,,,,,
11,A,move,,,,0,,,,,,,,,
11,B,atk_main,True,False,6,0,,,,,,,,,
11,A,atk_main_forced,True,False,15,0,,,,,,,,,
11,B,atk_main_forced,True,False,15,0,,,,,,,,,
11,A,inflict_disadv,,,,0,,,,,,,,,
11,B,gain_adv,,,,0,,,,,,,,,
11,A,atk_main,False,False,0,0,,,,,,,,,
11,B,atk_main,True,False,10,0,,,,,,,,,
11,SYSTEM,total_rounds,,,,,,11,,,,,,,
11,B,winner,,,,,,,,,,,,,
12,SYSTEM,start_distance,,,,,1,,,,,,,,
12,A,pre_fight_stats,,,,,,,48,48,17,7,4,1d8+4,1d6+4
12,B,pre_fight_stats,,,,,,,32,32,16,5,4,1d12+4,1d8+4
12,B,atk_backup,True,False,5,1,,,,,,,,,
12,B,move_forced,,,,0,,,,,,,,,
12,A,move,,,,0,,,,,,,,,
12,B,atk_main_forced,False,False,0,0,,,,,,,,,
12,A,atk_main_forced,True,False,9,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,atk_main,False,False,0,0,,,,,,,,,
12,A,atk_main,True,False,11,0,,,,,,,,,
12,B,atk_main,True,False,6,0,,,,,,,,,
12,A,move,,,,0,,,,,,,,,
12,B,atk_main_forced,True,False,11,0,,,,,,,,,
12,A,inflict_disadv,,,,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,atk_main,True,False,8,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,move,,,,0,,,,,,,,,
12,B,gain_adv,,,,0,,,,,,,,,
12,A,atk_main,False,False,0,0,,,,,,,,,
12,B,inflict_disadv,,,,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,atk_main,True,False,14,0,,,,,,,,,
12,A,gain_adv,,,,0,,,,,,,,,
12,B,atk_main_forced,False,False,0,0,,,,,,,,,
12,A,atk_main_forced,True,False,9,0,,,,,,,,,
12,SYSTEM,total_rounds,,,,,,14,,,,,,,
12,A,winner,,,,,,,,,,,,,
13,SYSTEM,start_distance,,,,,8,,,,,,,,
13,A,pre_fight_stats,,,,,,,39,39,16,6,4,1d12+4,1d8+4
13,B,pre_fight_stats,,,,,,,36,36,17,8,4,1d10+4,1d8+4
13,A,move,,,,4,,,,,,,,,
13,B,move_forced,,,,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,move,,,,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,atk_main,False,False,0,0,,,,,,,,,
13,A,inflict_disadv,,,,0,,,,,,,,,
13,B,atk_main_forced,True,False,6,0,,,,,,,,,
13,A,atk_main_forced,False,False,0,0,,,,,,,,,
13,B,atk_main_forced,True,False,6,0,,,,,,,,,
13,A,gain_adv,,,,0,,,,,,,,,
13,B,gain_adv,,,,0,,,,,,,,,
13,A,move,,,,0,,,,,,,,,
13,B,atk_main_forced,True,False,14,0,,,,,,,,,
13,A,gain_adv,,,,0,,,,,,,,,
13,B,move,,,,0,,,,,,,,,
13,A,atk_main_forced,True,False,15,0,,,,,,,,,
13,B,atk_main_forced,True,False,13,0,,,,,,,,,
13,SYSTEM,total_rounds,,,,,,9,,,,,,,
13,B,winner,,,,,,,,,,,,,
14,SYSTEM,start_distance,,,,,5,,,,,,,,
14,A,pre_fight_stats,,,,,,,45,45,18,7,4,1d8+4,1d6+4
14,B,pre_fight_stats,,,,,,,43,43,16,7,4,1d12+4,1d6+4
14,A,atk_backup,True,False,10,5,,,,,,,,,
14,B,move,,,,1,,,,,,,,,
14,A,atk_backup,True,False,8,1,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,atk_main_forced,True,False,10,0,,,,,,,,,
14,B,atk_main_forced,True,False,9,0,,,,,,,,,
14,A,gain_adv,,,,0,,,,,,,,,
14,B,gain_adv,,,,0,,,,,,,,,
14,A,atk_main_forced,True,False,8,0,,,,,,,,,
14,B,move,,,,0,,,,,,,,,
14,A,move,,,,0,,,,,,,,,
14,B,gain_adv,,,,0,,,,,,,,,
14,A,gain_adv,,,,0,,,,,,,,,
14,B,gain_adv,,,,0,,,,,,,,,
14,A,inflict_disadv,,,,0,,,,,,,,,
14,B,atk_main_forced,False,False,0,0,,,,,,,,,
14,A,atk_main,True,False,9,0,,,,,,,,,
14,SYSTEM,total_rounds,,,,,,9,,,,,,,
14,A,winner,,,,,,,,,,,,,
15,SYSTEM,start_distance,,,,,4,,,,,,,,
15,A,pre_fight_stats,,,,,,,39,39,17,7,4,1d10+4,1d8+4
15,B,pre_fight_stats,,,,,,,34,34,15,6,4,1d8+4,1d6+4
15,B,atk_backup,False,False,0,4,,,,,,,,,
15,A,atk_backup,False,False,0,4,,,,,,,,,
15,B,atk_backup,True,False,8,4,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,atk_main_forced,True,False,12,0,,,,,,,,,
15,A,inflict_disadv,,,,0,,,,,,,,,
15,B,atk_main_forced,True,False,12,0,,,,,,,,,
15,A,atk_main,True,False,7,0,,,,,,,,,
15,B,move,,,,0,,,,,,,,,
15,A,atk_main,False,False,0,0,,,,,,,,,
15,B,gain_adv,,,,0,,,,,,,,,
15,A,atk_main,False,False,0,0,,,,,,,,,
15,B,move,,,,0,,,,,,,,,
15,A,gain_adv,,,,0,,,,,,,,,
15,B,inflict_disadv,,,,0,,,,,,,,,
15,A,atk_main_forced,True,False,13,0,,,,,,,,,
15,B,atk_main_forced,True,False,6,0,,,,,,,,,
15,A,inflict_disadv,,,,0,,,,,,,,,
15,B,atk_main,False,False,0,0,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,move,,,,0,,,,,,,,,
15,A,gain_adv,,,,0,,,,,,,,,
15,B,atk_main,False,False,0,0,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,gain_adv,,,,0,,,,,,,,,
15,A,inflict_disadv,,,,0,,,,,,,,,
15,B,atk_main,False,False,0,0,,,,,,,,,
15,A,atk_main_forced,True,False,11,0,,,,,,,,,
15,B,inflict_disadv,,,,0,,,,,,,,,
15,A,move,,,,0,,,,,,,,,
15,B,atk_main_forced,False,False,0,0,,,,,,,,,
15,A,atk_main_forced,False,False,0,0,,,,,,,,,
15,B,atk_main,False,False,0,0,,,,,,,,,
15,A,atk_main_forced,True,False,13,0,,,,,,,,,
15,SYSTEM,total_rounds,,,,,,18,,,,,,,
15,A,winner,,,,,,,,,,,,,
16,SYSTEM,start_distance,,,,,9,,,,,,,,
16,A,pre_fight_stats,,,,,,,35,35,14,7,4,1d8+4,1d8+4
16,B,pre_fight_stats,,,,,,,36,36,16,7,4,1d12+4,1d8+4
16,A,move_forced,,,,5,,,,,,,,,
16,B,move,,,,1,,,,,,,,,
16,A,move_forced,,,,0,,,,,,,,,
16,B,atk_main,True,False,10,0,,,,,,,,,
16,A,inflict_disadv,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,atk_main,True,False,9,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,move,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,inflict_disadv,,,,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,gain_adv,,,,0,,,,,,,,,
16,A,atk_main_forced,True,False,12,0,,,,,,,,,
16,B,atk_main_forced,True,True,21,0,,,,,,,,,
16,A,move,,,,0,,,,,,,,,
16,B,atk_main,False,False,0,0,,,,,,,,,
16,A,atk_main_forced,True,False,12,0,,,,,,,,,
16,B,atk_main_forced,True,False,9,0,,,,,,,,,
16,SYSTEM,total_rounds,,,,,,12,,,,,,,
16,B,winner,,,,,,,,,,,,,
17,SYSTEM,start_distance,,,,,10,,,,,,,,
17,A,pre_fight_stats,,,,,,,30,30,14,5,4,1d8+4,1d8+4
17,B,pre_fight_stats,,,,,,,47,47,14,6,4,1d8+4,1d8+4
17,A,atk_backup,False,False,0,10,,,,,,,,,
17,A,atk_backup,False,False,0,10,,,,,,,,,
17,B,move,,,,6,,,,,,,,,
17,A,move_forced,,,,2,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,inflict_disadv,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,atk_main_forced,True,False,7,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,atk_main,True,False,9,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,atk_main_forced,True,False,10,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,inflict_disadv,,,,0,,,,,,,,,
17,B,gain_adv,,,,0,,,,,,,,,
17,A,atk_main,True,False,9,0,,,,,,,,,
17,B,atk_main,True,False,8,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main_forced,True,False,7,0,,,,,,,,,
17,A,atk_main,True,False,11,0,,,,,,,,,
17,B,atk_main,True,False,6,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main,True,False,7,0,,,,,,,,,
17,A,inflict_disadv,,,,0,,,,,,,,,
17,B,atk_main_forced,False,False,0,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,atk_main_forced,False,False,0,0,,,,,,,,,
17,A,move,,,,0,,,,,,,,,
17,B,inflict_disadv,,,,0,,,,,,,,,
17,A,move,,,,0,,,,,,,,,
17,B,atk_main_forced,False,False,0,0,,,,,,,,,
17,A,gain_adv,,,,0,,,,,,,,,
17,B,move,,,,0,,,,,,,,,
17,A,atk_main_forced,True,False,6,0,,,,,,,,,
17,SYSTEM,total_rounds,,,,,,18,,,,,,,
17,A,winner,,,,,,,,,,,,,
18,SYSTEM,start_distance,,,,,9,,,,,,,,
18,A,pre_fight_stats,,,,,,,38,38,17,6,4,1d8+4,1d8+4
18,B,pre_fight_stats,,,,,,,40,40,17,8,4,1d12+4,1d8+4
18,A,move,,,,5,,,,,,,,,
18,A,atk_backup,True,False,12,5,,,,,,,,,
18,A,move_forced,,,,1,,,,,,,,,
18,B,atk_backup,True,False,8,1,,,,,,,,,
18,A,move,,,,0,,,,,,,,,
18,B,atk_main,True,False,10,0,,,,,,,,,
18,A,atk_main_forced,False,False,0,0,,,,,,,,,
18,B,atk_main,False,False,0,0,,,,,,,,,
18,A,inflict_disadv,,,,0,,,,,,,,,
18,B,atk_main,False,False,0,0,,,,,,,,,
18,A,atk_main_forced,False,False,0,0,,,,,,,,,
18,B,gain_adv,,,,0,,,,,,,,,
